model,experiment_id,case_id,seed,category,passed,passed_with_cost_gate,check_score,quality_check_score,keyword_coverage,cost_usd,input_tokens,output_tokens,rounds,duration_ms,error_category
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_31_habitat_province_single,2024,habitat_analysis,1,1,1.0,1.0,1.0,0.00581692,33266,245,3,4532,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_32_habitat_forest_types,2024,habitat_analysis,1,1,1.0,1.0,1.0,0.00580779,33057,285,3,4806,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_33_habitat_recall_grassland,2024,habitat_analysis,0,0,0.4444,0.2857,0.0,0.0019019200000000003,10850,87,1,2487,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_34_habitat_chart,2024,habitat_analysis,0,0,0.4444,0.2857,0.0,0.0019106700000000002,10851,100,1,2453,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_35_habitat_dominant_class_recall,2024,habitat_analysis,0,0,0.6667,0.5714,0.0,0.00189405,11091,13,1,1868,keyword_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_36_temporal_compare_shrubland,2024,memory,1,1,1.0,1.0,1.0,0.0019011400000000002,11090,24,1,1830,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_37_temporal_change_visual,2024,memory,1,1,1.0,1.0,1.0,0.00190097,11089,24,1,1931,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_38_cross_indicator_habitat_co2,2024,cross_indicator,1,1,1.0,1.0,1.0,0.009892930000000001,56105,538,5,7625,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_39_error_unavailable_year,2024,error_handling,0,0,0.8889,0.8571,0.0,0.0018903000000000001,10836,73,1,2165,keyword_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_40_error_wrong_layer,2024,error_handling,0,0,0.9,1.0,1.0,0.01401279,79761,687,7,12326,rounds_exceeded
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_41_multi_muni_ranking_erosion,2024,multi_municipality_ranking,0,0,0.8,0.6667,1.0,0.00771243,44253,287,4,5731,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_42_multi_muni_ranking_co2,2024,multi_municipality_ranking,0,0,0.6,0.3333,0.0,0.00187859,10837,55,1,2101,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_43_multi_muni_compare_three,2024,multi_municipality_ranking,0,0,0.7778,0.7143,0.75,0.0019897,10850,220,1,2860,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_44_province_aggregation_andalucia,2024,province_aggregation,0,0,0.8,0.6667,1.0,0.00810382,45278,616,4,48092,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_45_province_aggregation_aragon,2024,province_aggregation,0,0,0.3333,0.2,0.0,0.0,0,0,0,300018,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_46_error_recovery_typo,2024,error_recovery,1,1,1.0,1.0,1.0,0.00185581,10835,21,1,2282,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_47_error_recovery_fallback_indicator,2024,error_recovery,0,0,0.75,0.6667,0.0,0.0019033900000000002,10847,90,1,2531,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_48_error_recovery_wrong_year,2024,error_recovery,1,1,1.0,1.0,1.0,0.0039044600000000002,21958,260,2,4224,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_49_threshold_co2_high,2024,threshold,0,0,0.5714,0.4,0.5,0.0019162299999999999,10841,111,1,2788,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_50_threshold_dual_indicator,2024,threshold,0,0,0.5,0.3333,0.0,0.0,0,0,0,300103,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_51_threshold_co2_low,2024,threshold,0,0,0.3333,0.2,0.0,0.0,0,0,0,300103,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_52_language_catalan_erosion,2024,language,1,1,1.0,1.0,1.0,0.00384594,21870,194,2,4513,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_53_language_basque_co2,2024,language,1,1,1.0,1.0,1.0,0.0038024400000000002,21882,125,2,3619,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_54_language_galician_co2,2024,language,0,0,0.7143,0.6,0.5,0.0018759500000000001,10837,51,1,2185,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_55_language_basque_compare,2024,language,0,0,0.5,0.4,0.0,0.0,0,0,0,300102,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_56_habitat_andalucia_forest,2024,habitat_analysis,0,0,0.4444,0.2857,0.0,0.00190237,10841,90,1,2492,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_57_temporal_multi_year,2024,temporal_change,0,0,0.6667,0.5714,0.6667,0.0019155400000000003,10868,103,1,2472,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_58_legend_co2_classes,2024,tool_selection,0,0,0.8571,0.8,1.0,0.0019688600000000002,10840,191,1,3474,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_59_legend_erosion_scale,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00198917,10843,221,1,3183,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_60_legend_habitat_classes,2024,tool_selection,1,1,1.0,1.0,1.0,0.00795265,45107,431,4,8179,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_61_list_layers_analyzable,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00204938,10840,313,1,4456,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_62_list_layers_habitat_years,2024,tool_selection,0,0,0.6667,0.5714,1.0,0.00191912,10858,111,1,3331,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_63_list_layers_all_indicators,2024,tool_selection,0,0,0.8,0.6667,1.0,0.00198723,10851,216,1,3543,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_64_layer_bounds_canary_co2,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00188885,10843,69,1,2169,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_65_layer_bounds_erosion_extent,2024,tool_selection,0,0,0.6,0.3333,0.0,0.0018773300000000002,10849,50,1,2397,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_66_layer_bounds_cross_border,2024,tool_selection,0,0,0.875,0.8333,1.0,0.0019321300000000002,10853,132,1,2814,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_67_multi_layer_three_indicators,2024,cross_indicator,1,1,1.0,1.0,1.0,0.003916230000000001,22101,241,2,6174,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_68_multi_layer_nbs_profile,2024,cross_indicator,0,0,0.6667,0.5714,0.6667,0.0019280000000000002,10852,126,1,163190,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_69_multi_layer_explicit_simultaneous,2024,cross_indicator,0,0,0.875,0.8333,0.5,0.00394407,22191,260,2,5084,keyword_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_70_interpretation_investor,2024,interpretation,0,0,0.7143,0.6,0.5,0.00782281,44483,395,4,10815,keyword_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_71_interpretation_habitat_co2_link,2024,interpretation,0,0,0.8333,0.75,0.5,0.0058351600000000016,33086,319,3,4744,keyword_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_72_interpretation_erosion_project_risk,2024,interpretation,1,1,1.0,1.0,1.0,0.0038833400000000003,21892,245,2,4298,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_73_deep_dive_municipality,2024,deep_dive,0,0,0.7778,0.7143,0.75,0.0019644700000000003,10853,181,1,2752,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_74_deep_dive_temporal_profile,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00197218,10844,195,1,2604,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_75_deep_dive_community_ranking,2024,deep_dive,0,0,0.5,0.3333,0.5,0.00209847,10857,383,1,3510,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_76_legend_ines_erosion_visual,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00198095,10849,207,1,3495,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_77_legend_mfe_forest_map,2024,tool_selection,0,0,0.8,0.6667,1.0,0.00191382,10854,104,1,2357,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_78_legend_two_layers_compare,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00206498,10858,332,1,3748,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_79_list_layers_display_only,2024,tool_selection,0,0,0.8,0.6667,1.0,0.00198787,10847,218,1,3211,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_80_list_layers_before_workflow,2024,tool_selection,0,0,0.8571,0.8,1.0,0.0020378600000000003,10846,294,1,3321,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_81_list_layers_unavailable_indicator,2024,tool_selection,0,0,0.875,0.8333,1.0,0.0019332400000000001,10844,136,1,2528,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_82_layer_bounds_ceuta_melilla,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00197284,10844,196,1,2766,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_83_layer_bounds_balearic_erosion,2024,tool_selection,0,0,0.8,0.6667,1.0,0.0018921900000000002,10851,72,1,2224,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_84_layer_bounds_coverage_comparison,2024,tool_selection,0,0,0.8333,0.75,1.0,0.00198365,10861,208,1,3107,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_85_multi_layer_municipality_lorca,2024,cross_indicator,0,0,0.7143,0.6,0.5,0.00380165,21823,139,2,3190,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_86_multi_layer_with_chart_huelva,2024,cross_indicator,1,1,1.0,1.0,1.0,0.00393634,22064,281,2,4817,
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_87_multi_layer_comparison_two_provinces,2024,deep_dive,0,0,0.3333,0.25,0.0,0.0,0,0,0,300103,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_88_interpretation_restoration_castilla_leon,2024,interpretation,0,0,0.6667,0.5,0.5,0.0020033000000000004,10864,237,1,4095,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_89_interpretation_biodiversity_carbon_synergy,2024,interpretation,0,0,0.7143,0.6,0.5,0.007850890000000001,44753,368,4,8868,keyword_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_90_interpretation_bank_risk_assessment,2024,interpretation,0,0,0.5,0.3333,0.0,0.0,0,0,0,42505,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_91_deep_dive_temporal_municipality,2024,deep_dive,0,0,0.6667,0.5714,0.6667,0.0018955700000000003,10867,73,1,3244,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_92_deep_dive_two_provinces_side_by_side,2024,deep_dive,0,0,0.4444,0.2857,0.3333,0.0019119000000000002,10866,98,1,2487,tool_missing
Llama 4 Scout,exp_041_llama4_scout_v5_seeds5,V5_93_deep_dive_national_policy_brief,2024,habitat_analysis,0,0,0.6364,0.5556,0.75,0.0019496300000000002,10855,158,1,3143,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_01_municipality_co2_lorca,42,municipality,1,0,0.875,1.0,1.0,0.115404,36363,421,3,14904,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_02_municipality_erosion_antequera,42,municipality,1,0,0.875,1.0,1.0,0.113268,36161,319,3,9729,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_03_municipality_province_hint,42,municipality,1,0,0.875,1.0,1.0,0.11385300000000001,36261,338,3,9851,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_04_municipality_multi_indicator,42,municipality,1,0,0.875,1.0,1.0,0.236532,74424,884,6,22997,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_05_followup_drill_down,42,memory,1,1,1.0,1.0,1.0,0.040001999999999996,12204,226,1,8554,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_06_followup_compare_new,42,memory,1,1,1.0,1.0,1.0,0.12120900000000001,37848,511,3,12349,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_07_followup_switch_indicator,42,memory,1,0,0.875,1.0,1.0,0.154188,49656,348,4,10459,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_08_followup_chart_request,42,memory,1,1,1.0,1.0,1.0,0.083454,25338,496,2,10035,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_09_spatial_coastal_erosion,42,spatial_reasoning,1,1,1.0,1.0,1.0,0.121944,36973,735,3,13270,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_10_spatial_inland_co2,42,spatial_reasoning,1,1,1.0,1.0,1.0,0.12357599999999999,37317,775,3,16114,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_11_spatial_autonomous_community,42,spatial_reasoning,0,0,0.375,0.1667,0.0,0.075318,23951,231,2,7965,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_12_spatial_island_limitations,42,spatial_reasoning,1,0,0.75,1.0,1.0,0.11271600000000001,35997,315,3,8995,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_13_cross_indicator_tradeoff,42,cross_indicator,1,1,1.0,1.0,1.0,0.166125,50345,1006,4,17846,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_14_cross_indicator_low_risk,42,cross_indicator,0,0,0.8333,0.75,1.0,0.168987,51964,873,4,18684,wrong_data
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_15_error_nonexistent_municipality,42,error_handling,0,0,0.7143,0.8,0.0,0.075099,23858,235,2,6708,keyword_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_16_error_wrong_indicator_name,42,error_handling,0,0,0.6667,0.75,0.0,0.075261,24007,216,2,7315,keyword_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_17_error_ines_stats_fabrication,42,error_handling,1,1,1.0,1.0,,0.075996,23922,282,2,9260,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_18_error_fabricated_year,42,error_handling,1,0,0.8333,1.0,1.0,0.113835,36195,350,3,11758,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_19_ranking_bottom_co2,42,ranking,1,0,0.875,1.0,1.0,0.119034,36508,634,3,13454,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_20_ranking_chart_erosion,42,ranking,0,0,0.6667,0.5714,0.5,0.12101400000000001,36848,698,3,13404,keyword_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_21_comparison_close_values,42,comparison,0,0,0.4444,0.2857,0.3333,0.039021,11872,227,1,7312,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_22_comparison_north_south_erosion,42,comparison,0,0,0.8889,0.8571,1.0,0.118782,36664,586,3,13733,wrong_data
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_23_deep_dive_full_profile,42,deep_dive,0,0,0.75,0.6667,0.5,0.15726900000000002,48998,685,4,18379,keyword_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_24_interpretation_policy,42,interpretation,1,1,1.0,1.0,1.0,0.16614299999999999,49926,1091,4,23193,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_25_tool_selection_chart_type,42,tool_selection,0,0,0.625,0.5,1.0,0.11924699999999999,36864,577,3,13899,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_26_tool_selection_toggle_multiple,42,tool_selection,1,1,1.0,1.0,1.0,0.079869,24278,469,2,12050,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_27_language_catalan,42,language,1,0,0.8333,1.0,1.0,0.114186,36137,385,3,11788,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_28_language_galician,42,language,0,0,0.6667,0.75,0.0,0.15210300000000002,48506,439,4,13472,keyword_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_29_single_analysis_erosion,42,single_analysis,1,0,0.875,1.0,1.0,0.112347,36029,284,3,8717,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_30_single_analysis_co2,42,single_analysis,0,0,0.5556,0.4286,0.6667,0.038445,11870,189,1,6528,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_31_habitat_province_single,42,habitat_analysis,1,1,1.0,1.0,1.0,0.113388,36241,311,3,9322,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_32_habitat_forest_types,42,habitat_analysis,1,1,1.0,1.0,1.0,0.113901,36257,342,3,9525,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_33_habitat_recall_grassland,42,habitat_analysis,1,1,1.0,1.0,1.0,0.113106,36242,292,3,8265,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_34_habitat_chart,42,habitat_analysis,1,1,1.0,1.0,1.0,0.113007,36274,279,3,7432,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_35_habitat_dominant_class_recall,42,habitat_analysis,1,1,1.0,1.0,1.0,0.037862999999999994,12296,65,1,2421,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_36_temporal_compare_shrubland,42,memory,1,1,1.0,1.0,1.0,0.037467,12299,38,1,1910,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_37_temporal_change_visual,42,memory,1,1,1.0,1.0,1.0,0.038295,12295,94,1,3252,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_38_cross_indicator_habitat_co2,42,cross_indicator,1,1,1.0,1.0,1.0,0.240213,74881,1038,6,25980,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_39_error_unavailable_year,42,error_handling,1,1,1.0,1.0,1.0,0.040179000000000006,11863,306,1,9445,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_40_error_wrong_layer,42,error_handling,1,0,0.9,1.0,1.0,0.114948,36296,404,3,12055,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_41_multi_muni_ranking_erosion,42,multi_municipality_ranking,0,0,0.6,0.3333,0.0,0.203859,64113,768,5,21318,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_42_multi_muni_ranking_co2,42,multi_municipality_ranking,0,0,0.6,0.3333,0.0,0.077667,24074,363,2,9089,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_43_multi_muni_compare_three,42,multi_municipality_ranking,1,0,0.8889,1.0,1.0,0.315471,100297,972,8,23133,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_44_province_aggregation_andalucia,42,province_aggregation,1,1,1.0,1.0,1.0,0.12048,36890,654,3,13570,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_45_province_aggregation_aragon,42,province_aggregation,0,0,0.5714,0.8,1.0,0.280644,88113,1087,7,24664,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_46_error_recovery_typo,42,error_recovery,1,1,1.0,1.0,1.0,0.07503599999999999,23862,230,2,7262,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_47_error_recovery_fallback_indicator,42,error_recovery,0,0,0.7143,0.6667,0.0,0.0,0,0,0,31485,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_48_error_recovery_wrong_year,42,error_recovery,1,0,0.8333,1.0,1.0,0.11393400000000001,36288,338,3,12556,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_49_threshold_co2_high,42,threshold,1,1,1.0,1.0,1.0,0.123021,37102,781,3,14296,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_50_threshold_dual_indicator,42,threshold,1,1,1.0,1.0,1.0,0.178002,54499,967,4,19892,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_51_threshold_co2_low,42,threshold,1,1,1.0,1.0,1.0,0.125835,38625,664,3,13726,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_52_language_catalan_erosion,42,language,1,0,0.875,1.0,1.0,0.113529,36098,349,3,11337,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_53_language_basque_co2,42,language,1,0,0.8333,1.0,1.0,0.11291999999999999,36115,305,3,9931,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_54_language_galician_co2,42,language,1,0,0.8571,1.0,1.0,0.113352,36134,330,3,10219,cost_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_55_language_basque_compare,42,language,0,0,0.8571,0.8,1.0,0.120558,36811,675,3,16952,wrong_data
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_56_habitat_andalucia_forest,42,habitat_analysis,1,1,1.0,1.0,1.0,0.11340599999999999,36217,317,3,8402,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_57_temporal_multi_year,42,temporal_change,0,0,0.8889,1.0,1.0,0.28591500000000003,88305,1400,7,29634,rounds_exceeded
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_58_legend_co2_classes,42,tool_selection,0,0,0.8571,0.8,1.0,0.039162,11869,237,1,9012,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_59_legend_erosion_scale,42,tool_selection,0,0,0.8333,0.75,1.0,0.040143,11871,302,1,8288,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_60_legend_habitat_classes,42,tool_selection,1,1,1.0,1.0,1.0,0.156441,48967,636,4,14273,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_61_list_layers_analyzable,42,tool_selection,0,0,0.8333,0.75,1.0,0.040472999999999995,11866,325,1,8616,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_62_list_layers_habitat_years,42,tool_selection,1,1,1.0,1.0,1.0,0.404232,129019,1145,10,27484,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_63_list_layers_all_indicators,42,tool_selection,0,0,0.4,0.3333,0.0,0.082119,23988,677,2,16779,keyword_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_64_layer_bounds_canary_co2,42,tool_selection,0,0,0.8333,0.75,1.0,0.038024999999999996,11875,160,1,5022,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_65_layer_bounds_erosion_extent,42,tool_selection,0,0,0.8,0.6667,1.0,0.037923,11876,153,1,6074,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_66_layer_bounds_cross_border,42,tool_selection,0,0,0.875,0.8333,1.0,0.038814,11883,211,1,7664,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_67_multi_layer_three_indicators,42,cross_indicator,1,1,1.0,1.0,1.0,0.23804399999999998,74578,954,6,23983,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_68_multi_layer_nbs_profile,42,cross_indicator,1,1,1.0,1.0,1.0,0.24414,75355,1205,6,31961,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_69_multi_layer_explicit_simultaneous,42,cross_indicator,1,1,1.0,1.0,1.0,0.19893,61830,896,5,19778,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_70_interpretation_investor,42,interpretation,0,0,0.5714,0.4,0.5,0.16118100000000002,49977,750,4,18026,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_71_interpretation_habitat_co2_link,42,interpretation,0,0,0.8333,0.75,0.5,0.116856,36312,528,3,14536,keyword_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_72_interpretation_erosion_project_risk,42,interpretation,0,0,0.625,0.6667,1.0,0.156726,49012,646,4,16697,tool_missing
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_73_deep_dive_municipality,42,deep_dive,1,1,1.0,1.0,1.0,0.279312,87529,1115,7,25695,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_74_deep_dive_temporal_profile,42,tool_selection,1,1,1.0,1.0,1.0,0.07735800000000001,23856,386,2,14000,
Claude Sonnet 4,exp_042_claude_sonnet4_v5_seeds5,V5_75_deep_dive_community_ranking,42,deep_dive,0,0,0.75,0.6667,1.0,0.163515,49500,1001,4,19719,tool_missing
